id,lottery_date,times,num_set,one_unit,one_amount,two_unit,two_amount,three_unit,three_amount,four_unit,four_amount,five_unit,five_amount,sales,carryover,created_at,updated_at
1147,2017-03-27,1160,"09,22,31,32,34,43,24",1,281850900.0,5,15993600.0,140,616800.0,8006,11300.0,148235,1000.0,1494168200.0,0,2017-03-27 10:55:03.000000,2017-03-27 10:55:03.000000
1179,2017-07-17,1192,"15,17,18,22,30,39,28",0,0.0,5,13824500.0,238,313600.0,9826,8000.0,153499,1000.0,1347900600.0,230401766,2017-07-17 10:55:03.000000,2017-07-17 10:55:03.000000
1212,2017-10-26,1221,"03,10,11,31,33,36,21",2,108912600.0,10,6534900.0,261,270400.0,11642,6400.0,189890,1000.0,1373813600.0,0,2017-10-26 10:55:03.000000,2017-10-26 10:55:03.000000
1148,2017-03-30,1161,"01,02,12,16,19,40,18",1,200000000.0,4,17683000.0,169,452000.0,9989,8000.0,173373,1000.0,1415509200.0,35766902,2017-03-30 10:55:02.000000,2017-03-30 10:55:02.000000
1180,2017-07-20,1193,"01,02,07,08,10,42,28",0,0.0,5,15062800.0,327,248700.0,16158,5300.0,239004,1000.0,1628090200.0,481440653,2017-07-20 10:55:03.000000,2017-07-20 10:55:03.000000
1213,2017-10-30,1222,"01,05,07,11,29,39,40",2,102038900.0,9,6802800.0,363,182100.0,14916,4600.0,211400,1000.0,1361541800.0,0,2017-10-30 10:55:03.000000,2017-10-30 10:55:03.000000
1149,2017-04-03,1162,"03,04,08,12,24,37,10",0,0.0,15,4228500.0,533,128500.0,20365,3500.0,265661,1000.0,1514209200.0,247187990,2017-04-03 10:55:03.000000,2017-04-03 10:55:03.000000
1181,2017-07-24,1194,"12,18,20,23,33,40,01",2,394326500.0,7,13166600.0,228,436500.0,12111,8600.0,209436,1000.0,1807846400.0,0,2017-07-24 10:55:03.000000,2017-07-24 10:55:03.000000
1214,2017-11-02,1223,"12,22,28,30,36,43,34",1,200000000.0,3,22912700.0,146,508400.0,9084,8600.0,156754,1000.0,1349534600.0,29120372,2017-11-02 10:55:02.000000,2017-11-02 10:55:02.000000
1150,2017-04-06,1163,"11,17,19,24,33,41,09",1,522072300.0,8,10308500.0,293,303900.0,13538,6900.0,211028,1000.0,1670119400.0,0,2017-04-06 10:55:03.000000,2017-04-06 10:55:03.000000
1182,2017-07-27,1195,"01,04,17,22,35,42,07",5,46954900.0,4,17608600.0,255,298300.0,10543,7600.0,165130,1000.0,1392855000.0,0,2017-07-27 10:55:03.000000,2017-07-27 10:55:03.000000
1215,2017-11-06,1224,"05,18,33,38,41,43,06",0,0.0,6,12802700.0,150,553000.0,9148,9500.0,156712,1000.0,1467102000.0,285167109,2017-11-06 10:55:03.000000,2017-11-06 10:55:03.000000
1151,2017-04-10,1164,"04,07,11,33,34,37,24",1,200000000.0,12,5738000.0,254,292700.0,12054,6500.0,186238,1000.0,1416774000.0,29513853,2017-04-10 10:55:03.000000,2017-04-10 10:55:03.000000
1183,2017-07-31,1196,"06,07,19,31,39,41,14",1,200000000.0,3,22883700.0,216,343200.0,11028,7100.0,180023,1000.0,1399975000.0,28830082,2017-07-31 10:55:03.000000,2017-07-31 10:55:03.000000
1216,2017-11-09,1225,"19,22,25,30,33,34,36",0,0.0,6,14357700.0,169,550500.0,9751,10000.0,173743,1000.0,1640841000.0,572312467,2017-11-09 10:55:02.000000,2017-11-09 10:55:02.000000
1152,2017-04-13,1165,"18,20,21,24,40,42,25",1,285641000.0,7,10977200.0,182,455900.0,8533,10200.0,149378,1000.0,1451155800.0,0,2017-04-13 10:55:03.000000,2017-04-13 10:55:03.000000
1184,2017-08-03,1197,"03,24,28,36,37,39,27",2,133476300.0,2,35719500.0,189,408200.0,10904,7400.0,181310,1000.0,1443440800.0,0,2017-08-03 10:55:03.000000,2017-08-03 10:55:03.000000
1217,2017-11-13,1226,"07,08,28,34,37,41,13",1,600000000.0,6,16576700.0,230,467000.0,13000,8700.0,224552,1000.0,1947668600.0,303835637,2017-11-13 10:55:03.000000,2017-11-13 10:55:03.000000
1153,2017-04-17,1166,"04,08,17,20,29,41,03",1,200000000.0,12,5951900.0,334,230900.0,12886,6300.0,185092,1000.0,1451613800.0,38069652,2017-04-17 10:55:03.000000,2017-04-17 10:55:03.000000
1185,2017-08-07,1198,"01,14,20,26,27,34,33",1,200000000.0,4,16698100.0,200,360600.0,10211,7400.0,155594,1000.0,1318617800.0,22635058,2017-08-07 10:55:02.000000,2017-08-07 10:55:02.000000
1218,2017-11-16,1227,"01,08,14,28,40,43,06",3,198251700.0,7,12468300.0,240,392700.0,11979,8300.0,194037,1000.0,1702431600.0,0,2017-11-16 10:55:03.000000,2017-11-16 10:55:03.000000
1154,2017-04-20,1167,"06,13,20,25,36,42,28",3,97676200.0,12,6374100.0,285,289800.0,12469,7000.0,186704,1000.0,1528998400.0,0,2017-04-20 10:55:03.000000,2017-04-20 10:55:03.000000
1186,2017-08-10,1199,"09,10,11,20,28,40,17",2,124149600.0,7,9671600.0,279,262000.0,12758,6000.0,187608,1000.0,1402996800.0,0,2017-08-10 10:55:03.000000,2017-08-10 10:55:03.000000
736,2013-02-18,736,"02,14,17,19,38,43,06",1,195249400.0,7,25103200.0,281,750400.0,15306,12100.0,258371,1000.0,2280495800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
737,2013-02-21,737,"06,10,21,24,27,39,11",5,35534000.0,12,13325100.0,570,336600.0,22915,7300.0,339048,1000.0,2306150800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
738,2013-02-25,738,"14,21,22,32,33,41,09",3,63074300.0,10,17029900.0,453,451100.0,19251,9300.0,280872,1000.0,2277831000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
739,2013-02-28,739,"11,13,18,20,28,38,31",1,189795600.0,5,34162900.0,403,508600.0,18674,508600.0,304231,1000.0,2334745000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
740,2013-03-04,740,"08,09,15,26,37,40,18",8,22908400.0,16,10308700.0,480,412300.0,20561,8400.0,301477,1000.0,2271575200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
741,2013-03-07,741,"08,11,15,29,36,43,18",3,62963200.0,12,14166600.0,558,365500.0,18270,9800.0,271536,1000.0,2254172000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
742,2013-03-11,742,"02,12,13,14,22,35,04",5,34263800.0,10,15418600.0,397,466000.0,20820,7800.0,314071,1000.0,2195141600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
743,2013-03-14,743,"03,04,08,10,14,37,32",1,166674600.0,8,18750700.0,367,490400.0,19543,8100.0,317038,1000.0,2161144000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
744,2013-03-18,744,"02,05,12,14,30,42,03",2,85021400.0,9,17004100.0,341,538500.0,16828,9600.0,279874,1000.0,2107993600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
745,2013-03-21,745,"08,12,16,23,33,34,06",2,81805900.0,14,10517800.0,540,327200.0,24091,6400.0,321033,1000.0,2143255600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
746,2013-03-25,746,"06,09,10,29,31,35,28",2,89450700.0,6,26834900.0,300,644000.0,15515,10900.0,260934,1000.0,2143322800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
747,2013-03-28,747,"08,19,20,23,24,35,05",5,35339700.0,9,17669700.0,400,477000.0,18197,9200.0,276521,1000.0,2158709800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
748,2013-04-01,748,"02,14,16,27,28,30,21",3,54555200.0,8,18412200.0,457,386700.0,19632,7900.0,285522,1000.0,2064813800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
749,2013-04-04,749,"07,08,11,13,23,40,25",1,147338200.0,6,22100500.0,335,474900.0,17898,7800.0,284239,1000.0,1919271200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
750,2013-04-08,750,"04,06,13,16,18,39,34",0,0.0,16,8372700.0,269,597600.0,16247,8700.0,265152,1000.0,1890071000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
751,2013-04-11,751,"13,16,21,25,31,38,43",2,170811100.0,6,28915500.0,358,581500.0,17659,10300.0,288732,1000.0,2326313200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
752,2013-04-15,752,"03,05,13,18,22,37,14",1,148264300.0,17,7849200.0,446,359000.0,20510,6800.0,292278,1000.0,1945229200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
753,2013-04-18,753,"02,04,11,15,20,38,18",1,153360100.0,8,17252800.0,379,437000.0,20046,7200.0,271662,1000.0,1943949400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
754,2013-04-22,754,"16,27,33,35,39,41,42",0,0.0,7,20351800.0,327,522800.0,14828,10100.0,231556,1000.0,1897940400.0,158293668,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
755,2013-04-25,755,"10,16,20,25,29,39,02",1,357433900.0,4,44806100.0,291,739000.0,14962,12600.0,260639,1000.0,2319539400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
756,2013-04-29,756,"08,10,24,26,27,28,32",1,135304800.0,5,24354600.0,363,402500.0,16820,7600.0,258021,1000.0,1755846000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
757,2013-05-02,757,"04,10,14,19,35,38,17",1,158786500.0,8,17863300.0,302,567800.0,15047,10000.0,242963,1000.0,1927596800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
758,2013-05-06,758,"11,19,20,25,38,40,33",3,48205400.0,6,21692200.0,250,624700.0,12672,10800.0,203849,1000.0,1716840600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
759,2013-05-09,759,"14,22,25,28,37,41,31",1,150508300.0,9,15050700.0,367,442900.0,15858,9000.0,236736,1000.0,1841413200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
760,2013-05-13,760,"03,04,06,15,32,40,34",2,76066200.0,6,22819600.0,180,912700.0,11245,12800.0,210799,1000.0,1797970400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
761,2013-05-16,761,"08,10,11,12,20,40,42",3,45384700.0,4,30634400.0,473,310800.0,20431,6300.0,273910,1000.0,1798578200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
762,2013-05-20,762,"06,08,09,20,24,27,40",2,66848900.0,9,13369600.0,441,327400.0,17785,7100.0,264693,1000.0,1756628800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
763,2013-05-23,763,"06,08,10,21,39,42,36",4,36232500.0,8,16304500.0,280,559000.0,14976,9200.0,239671,1000.0,1799186800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
764,2013-05-27,764,"06,07,24,34,42,43,14",1,152476300.0,11,12475200.0,219,751900.0,11401,12700.0,192624,1000.0,1760586000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
765,2013-05-30,765,"04,14,17,22,26,41,06",1,143790100.0,5,25882000.0,297,522800.0,15081,9000.0,224874,1000.0,1756341600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
766,2013-06-03,766,"06,10,12,32,37,39,33",0,0.0,7,18355800.0,268,575300.0,14143,9600.0,228235,1000.0,1754887800.0,142769195,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
767,2013-06-06,767,"02,06,11,27,29,37,14",0,0.0,18,8132500.0,456,385200.0,21215,7300.0,310443,1000.0,2111340200.0,305421962,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
768,2013-06-10,768,"01,08,19,25,32,38,39",3,166626300.0,12,14584100.0,456,460500.0,19047,9700.0,294754,1000.0,2354423200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
769,2013-06-13,769,"01,02,04,16,17,38,08",2,71650300.0,12,10747400.0,288,537300.0,13603,10000.0,226626,1000.0,1755956800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
770,2013-06-17,770,"17,19,21,22,36,37,25",1,154692500.0,6,23203600.0,259,645000.0,13098,11200.0,207838,1000.0,1813763000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
771,2013-06-20,771,"15,21,31,32,33,34,27",0,0.0,4,35009600.0,189,889100.0,10927,13500.0,175199,1000.0,1749158800.0,155599643,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
772,2013-06-24,772,"07,11,16,19,20,23,30",0,0.0,11,13398900.0,417,424100.0,20648,7500.0,316860,1000.0,2135334000.0,319366210,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
773,2013-06-27,773,"04,07,10,11,12,32,09",3,168064100.0,25,6653600.0,695,287200.0,30895,5600.0,406952,1000.0,2519584200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
774,2013-07-04,775,"01,02,21,22,37,38,17",6,56139200.0,18,9455800.0,429,476000.0,18043,9900.0,262328,1000.0,2235709000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
775,2013-07-08,776,"02,08,14,23,28,42,25",3,45776400.0,7,17656400.0,478,310200.0,19209,6800.0,270926,1000.0,1802216800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
776,2013-07-11,777,"15,16,23,29,37,39,42",1,146823800.0,4,33035000.0,328,483400.0,15483,9000.0,235592,1000.0,1806671200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
777,2013-07-15,778,"05,11,17,24,35,41,03",4,32229100.0,20,5801200.0,431,323000.0,16324,7500.0,230087,1000.0,1637943200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
778,2013-07-01,774,"02,04,09,13,16,33,15",0,0.0,10,13294400.0,354,450600.0,18464,7600.0,276663,1000.0,1905744600.0,147716863,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
779,2013-07-18,779,"10,13,27,34,36,39,07",2,72998900.0,3,43799000.0,279,565100.0,13568,10200.0,221111,1000.0,1767273600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
780,2013-07-22,780,"06,07,12,26,39,43,04",1,134329400.0,12,10074600.0,336,431700.0,15789,8100.0,242050,1000.0,1711830400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
781,2013-07-25,781,"05,06,15,23,40,43,39",1,147350400.0,4,33153500.0,216,736700.0,11587,12100.0,205268,1000.0,1743887000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
782,2013-07-29,782,"19,21,23,24,27,43,10",3,48647800.0,5,26269500.0,208,757700.0,10631,13000.0,179835,1000.0,1675072600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
783,2013-08-01,783,"09,14,22,24,25,32,13",1,140608100.0,5,25309200.0,229,663100.0,12913,10300.0,222023,1000.0,1722197000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
784,2013-08-05,784,"01,09,23,29,37,41,22",1,142822100.0,7,18362600.0,327,471700.0,11559,11700.0,185822,1000.0,1661099200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
785,2013-08-08,785,"01,09,18,20,24,29,15",0,0.0,11,11447700.0,236,640200.0,12531,10600.0,200326,1000.0,1667954600.0,139918477,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
786,2013-08-12,786,"10,11,17,31,35,39,23",3,97530200.0,17,8082500.0,382,431600.0,16063,9000.0,243073,1000.0,1874406800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
787,2013-08-15,787,"04,05,13,21,33,34,15",1,130770500.0,4,29423100.0,297,475500.0,13391,9300.0,205498,1000.0,1599501800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
788,2013-08-19,788,"02,08,13,27,31,32,16",2,65271100.0,17,6910900.0,371,380000.0,16765,7400.0,239031,1000.0,1672024000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
789,2013-08-22,789,"12,17,29,32,38,40,28",0,0.0,7,18719500.0,229,686600.0,10958,12600.0,182429,1000.0,1677817400.0,145597887,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
790,2013-08-26,790,"09,13,19,27,34,38,08",3,102876700.0,12,12227300.0,469,375400.0,17888,8600.0,261649,1000.0,2006226000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
791,2013-08-29,791,"01,10,22,24,34,37,20",1,149634700.0,5,26934000.0,202,800000.0,11282,12600.0,202821,1000.0,1758412600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
792,2013-09-02,792,"01,07,14,25,37,43,04",2,70622000.0,10,12711800.0,329,463600.0,13858,9700.0,209152,1000.0,1699152200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
793,2013-09-05,793,"10,13,14,19,26,43,12",0,0.0,2,63997200.0,238,645300.0,11941,11300.0,202293,1000.0,1692416000.0,142217329,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
794,2013-09-09,794,"15,22,25,29,34,42,02",0,0.0,5,31753300.0,255,747100.0,13384,12500.0,227616,1000.0,2047499200.0,318626275,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
795,2013-09-12,795,"13,19,24,28,33,38,29",7,73305200.0,10,17505800.0,476,441300.0,19683,9400.0,313263,1000.0,2396022800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
796,2013-09-16,796,"01,07,11,14,22,34,02",1,121870200.0,7,15668800.0,326,403700.0,15750,7300.0,227649,1000.0,1570944200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
797,2013-09-19,797,"01,04,13,18,23,39,35",2,68765900.0,12,10314800.0,293,506900.0,15527,8400.0,244497,1000.0,1745255200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
798,2013-09-26,799,"04,06,08,10,19,28,25",7,58921400.0,24,6149400.0,839,211000.0,30477,5100.0,375012,1000.0,2266485800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
799,2013-09-30,800,"08,12,22,23,25,35,43",1,131166300.0,4,29512100.0,320,442600.0,16389,7600.0,258728,1000.0,1721249600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
800,2013-10-03,801,"02,18,19,20,25,31,32",1,145320600.0,4,32696800.0,257,610600.0,13546,10200.0,204656,1000.0,1724788200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
801,2013-09-23,798,"01,03,05,25,39,41,34",0,0.0,0,0.0,262,539000.0,12041,10300.0,206367,1000.0,1601434800.0,248463449,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
802,2013-10-07,802,"09,13,18,19,25,30,15",1,128449300.0,6,19267200.0,323,429400.0,15139,8000.0,238887,1000.0,1653413800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
803,2013-10-10,803,"09,29,33,34,35,41,27",0,0.0,4,33518100.0,198,812500.0,9338,15100.0,166329,1000.0,1671515800.0,148970728,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
804,2013-10-14,804,"06,20,23,25,31,33,30",2,150886900.0,3,45840500.0,208,793300.0,12377,11700.0,218646,1000.0,1821269000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
805,2013-10-17,805,"02,14,19,22,24,43,06",1,140183100.0,8,15770400.0,226,669800.0,12925,10300.0,211614,1000.0,1695351800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
806,2013-10-21,806,"03,16,19,25,39,40,29",0,0.0,1,90000000.0,259,578900.0,12126,10900.0,202005,1000.0,1662204800.0,138833615,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
807,2013-10-24,807,"01,06,12,20,22,23,27",1,291477000.0,14,9812700.0,479,344100.0,20517,7000.0,301302,1000.0,2003553000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
808,2013-10-28,808,"13,18,22,28,41,42,26",0,0.0,8,16455200.0,226,698900.0,10820,12800.0,192526,1000.0,1706129800.0,146270097,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
809,2013-10-31,809,"02,11,20,31,32,37,17",3,107746800.0,5,31854300.0,284,672900.0,13367,12600.0,238791,1000.0,2077238600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
810,2013-11-04,810,"03,31,32,38,39,40,37",4,36263600.0,5,26109600.0,151,900000.0,8000,18100.0,146835,1000.0,1593972800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
811,2013-11-07,811,"02,06,20,24,31,40,34",1,140999500.0,8,15862300.0,239,637100.0,12516,10700.0,204148,1000.0,1685895400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
812,2013-11-11,812,"01,12,15,26,34,40,22",0,0.0,4,31866100.0,225,679800.0,11537,11600.0,185757,1000.0,1650524800.0,141628660,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
813,2013-11-14,813,"09,10,12,13,28,38,39",3,98109100.0,7,19632500.0,410,402200.0,18210,7900.0,287401,1000.0,1973146200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
814,2013-11-18,814,"04,07,15,23,38,42,01",5,26254400.0,18,6563500.0,472,300300.0,18446,6700.0,229387,1000.0,1656974200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
815,2013-11-21,815,"01,02,06,24,25,41,29",1,127087500.0,9,12708600.0,313,438500.0,14743,8200.0,240467,1000.0,1645024000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
816,2013-11-25,816,"05,14,19,24,27,37,09",2,62452100.0,10,11241200.0,327,412500.0,14949,7900.0,225174,1000.0,1591959600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
817,2013-11-28,817,"16,21,27,32,34,43,42",1,145727200.0,1,99999999.0,273,576400.0,10628,13000.0,169749,1000.0,1650770200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
818,2013-12-02,818,"05,21,24,34,37,38,16",0,0.0,7,17948400.0,179,842200.0,10437,12700.0,178498,1000.0,1616655200.0,139600060,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
819,2013-12-05,819,"10,19,23,25,30,40,14",2,150045900.0,4,36110300.0,230,753600.0,13766,11100.0,236112,1000.0,1927276000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
820,2013-12-09,820,"01,11,19,28,39,43,16",1,137493800.0,4,30935800.0,216,687400.0,11136,11700.0,189176,1000.0,1621987600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
821,2013-12-12,821,"07,10,12,34,40,43,16",1,141089200.0,6,21163100.0,199,765700.0,11493,11600.0,194366,1000.0,1664941600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
822,2013-12-17,822,"06,11,15,24,27,33,29",5,24735100.0,12,9275600.0,879,151900.0,22235,5200.0,265093,1000.0,1669932800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
823,2013-12-19,823,"05,06,23,30,37,38,28",2,66918700.0,5,24090500.0,263,549500.0,15701,8100.0,218600,1000.0,1655419800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
824,2013-12-23,824,"16,19,26,27,29,32,04",0,0.0,5,24452600.0,191,768100.0,9642,13400.0,173719,1000.0,1573263400.0,135848970,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
825,2013-12-26,825,"06,10,12,16,39,40,20",4,73795200.0,14,10242600.0,457,376500.0,19063,7900.0,285713,1000.0,2027363400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
826,2013-12-30,826,"05,15,22,24,29,36,02",3,45122000.0,12,10152300.0,279,523900.0,15073,8500.0,220594,1000.0,1673211800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
827,2014-01-06,827,"02,04,23,24,33,41,05",0,0.0,7,17356200.0,240,607400.0,13690,9300.0,221352,1000.0,1671641800.0,134993898,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
828,2014-01-09,828,"02,09,10,24,25,43,26",1,293783400.0,22,6495800.0,415,413200.0,17662,8500.0,268714,1000.0,1984847800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
829,2014-01-13,829,"02,03,23,32,36,39,20",1,136213400.0,1,99999999.0,239,615500.0,11598,11100.0,188628,1000.0,1609579400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
830,2014-01-16,830,"05,06,09,18,28,40,22",4,34145100.0,8,15365200.0,272,542300.0,14411,9000.0,232226,1000.0,1709674400.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
831,2014-01-20,831,"03,04,07,13,22,31,19",3,42071400.0,18,6310600.0,466,292500.0,18647,6400.0,251782,1000.0,1662536200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
832,2014-01-23,832,"19,24,27,31,32,33,17",2,70326900.0,2,63293600.0,214,709800.0,10849,12300.0,187952,1000.0,1646883600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
833,2014-01-27,833,"05,06,13,20,22,28,02",1,129867100.0,13,8990700.0,327,428900.0,16073,7600.0,244601,1000.0,1678502200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
834,2014-01-30,834,"04,17,27,39,41,42,08",0,0.0,6,21514700.0,218,710500.0,11359,12000.0,191647,1000.0,1679381600.0,143432919,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
835,2014-02-03,835,"05,09,10,28,39,40,24",4,76167200.0,19,7637400.0,467,372800.0,19997,7600.0,279209,1000.0,2029552200.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
836,2014-02-06,836,"07,11,31,34,38,43,28",2,69974600.0,3,41984400.0,176,858700.0,10893,12200.0,189934,1000.0,1645130600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
837,2014-02-10,837,"05,17,34,37,39,42,28",0,0.0,14,8679700.0,304,479600.0,10891,11800.0,170404,1000.0,1558645800.0,135019275,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
838,2014-02-13,838,"12,28,32,36,38,43,13",1,302484800.0,3,50239200.0,207,873700.0,11321,14000.0,202036,1000.0,1912495800.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
839,2014-02-17,839,"01,03,05,12,13,38,37",2,58819200.0,6,17645600.0,314,404600.0,16653,6700.0,247517,1000.0,1578113000.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
840,2014-02-20,840,"03,04,17,24,27,34,39",2,62492100.0,13,8652600.0,384,351500.0,15097,7800.0,229602,1000.0,1602498600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
841,2014-02-24,841,"08,22,24,28,31,36,38",0,0.0,3,39133100.0,278,506700.0,12710,9700.0,208703,1000.0,1603778000.0,130444902,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
842,2014-02-27,842,"08,11,17,26,33,43,24",2,142963400.0,12,11661000.0,338,496800.0,15410,9600.0,236424,1000.0,1884186600.0,0,2014-12-22 06:38:46.426790,2014-12-22 06:38:46.426790
