id,target_date,times,num_set,kind,winning,created_at,updated_at
802,2018-11-26,1333.0,"02,03,09,11,14,27",6,0.0,2018-11-10 09:51:04.902468,2018-11-30 18:15:05.978375
803,2018-11-26,1333.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:51:06.176554,2018-11-30 18:15:06.850520
804,2018-11-26,1333.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:51:07.451979,2018-11-30 18:15:07.714278
805,2018-11-26,1333.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:08.726441,2018-11-30 18:15:08.575303
806,2018-11-29,1334.0,"02,07,11,14,20,27",6,5.0,2018-11-10 09:51:09.998193,2018-11-30 18:15:15.748011
808,2018-11-29,1334.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:51:12.545010,2018-11-30 18:15:17.265906
809,2018-11-29,1334.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:51:13.819267,2018-11-30 18:15:18.105532
810,2018-11-29,1334.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:15.093933,2018-11-30 18:15:18.946292
836,2018-11-23,292.0,"02,07,11,14,20,27,37",7,0.0,2018-11-10 09:55:22.758797,2018-11-30 21:46:57.594107
837,2018-11-23,292.0,"07,09,15,18,22,35,34",7,0.0,2018-11-10 09:55:23.931502,2018-11-30 21:46:58.292624
838,2018-11-23,292.0,"11,13,16,17,27,31,35",7,0.0,2018-11-10 09:55:25.101373,2018-11-30 21:46:59.160439
840,2018-11-23,292.0,"04,09,13,21,24,27,34",7,0.0,2018-11-10 09:55:27.450632,2018-11-30 21:47:00.914645
841,2018-11-30,293.0,"02,07,11,14,20,27,37",7,6.0,2018-11-10 09:55:28.620074,2018-11-30 21:47:08.695241
842,2018-11-30,293.0,"07,09,15,18,22,35,34",7,0.0,2018-11-10 09:55:29.796464,2018-11-30 21:47:09.374911
843,2018-11-30,293.0,"11,13,16,17,27,31,35",7,5.0,2018-11-10 09:55:30.971744,2018-11-30 21:47:10.223495
811,2018-12-03,1335.0,"02,07,11,14,20,27",6,0.0,2018-11-10 09:51:16.367657,2018-12-03 22:58:26.289771
812,2018-12-03,1335.0,"02,03,09,11,14,27",6,0.0,2018-11-10 09:51:17.676258,2018-12-03 22:58:26.976410
813,2018-12-03,1335.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:51:18.950917,2018-12-03 22:58:27.839426
815,2018-12-03,1335.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:21.500559,2018-12-03 22:58:29.561086
816,2018-12-06,1336.0,"02,07,11,14,20,27",6,0.0,2018-11-10 09:51:22.777176,2018-12-06 22:41:46.303706
817,2018-12-06,1336.0,"02,03,09,11,14,27",6,0.0,2018-11-10 09:51:24.050163,2018-12-06 22:41:47.715088
818,2018-12-06,1336.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:51:25.325139,2018-12-06 22:41:49.667368
819,2018-12-06,1336.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:51:26.600659,2018-12-06 22:41:50.704556
820,2018-12-06,1336.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:27.874139,2018-12-06 22:41:51.614098
822,2018-12-10,1337.0,"02,03,09,11,14,27",6,0.0,2018-11-10 09:51:30.420586,2018-12-11 07:37:58.794683
823,2018-12-10,1337.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:51:31.694200,2018-12-11 07:37:59.655373
824,2018-12-10,1337.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:51:32.969207,2018-12-11 07:38:00.517369
825,2018-12-10,1337.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:34.242964,2018-12-11 07:38:01.386024
748,2018-11-05,1327.0,"06,12,18,32,36,41",6,0.0,2018-10-03 08:23:11.090873,2018-11-10 09:56:03.513493
776,2018-11-08,1328.0,"02,07,11,14,20,27",6,0.0,2018-11-10 09:50:30.907556,2018-11-10 09:56:14.219843
826,2018-11-09,290.0,"02,07,11,14,20,27,37",7,0.0,2018-11-10 09:55:11.040000,2018-11-10 09:56:26.532582
784,2018-11-12,1329.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:50:41.096744,2018-11-15 21:44:50.086914
831,2018-11-16,291.0,"02,07,11,14,20,27,37",7,0.0,2018-11-10 09:55:16.900435,2018-11-16 22:58:53.673231
793,2018-11-19,1331.0,"05,08,13,17,22,34",6,0.0,2018-11-10 09:50:53.246725,2018-11-19 21:26:23.867025
800,2018-11-22,1332.0,"03,16,18,22,34,37",6,0.0,2018-11-10 09:51:02.351223,2018-11-30 18:14:56.711228
807,2018-11-29,1334.0,"02,03,09,11,14,27",6,0.0,2018-11-10 09:51:11.271523,2018-11-30 18:15:16.423992
839,2018-11-23,292.0,"03,05,08,09,22,33,36",7,0.0,2018-11-10 09:55:26.278061,2018-11-30 21:47:00.030640
844,2018-11-30,293.0,"03,05,08,09,22,33,36",7,0.0,2018-11-10 09:55:32.144661,2018-11-30 21:47:11.069979
845,2018-11-30,293.0,"04,09,13,21,24,27,34",7,0.0,2018-11-10 09:55:33.316773,2018-11-30 21:47:11.918303
814,2018-12-03,1335.0,"05,08,13,27,30,34",6,0.0,2018-11-10 09:51:20.224852,2018-12-03 22:58:28.700111
846,2018-12-07,294.0,"02,07,11,14,20,27,37",7,0.0,2018-11-10 09:55:34.488932,2018-12-08 10:24:27.579857
847,2018-12-07,294.0,"07,09,15,18,22,35,34",7,0.0,2018-11-10 09:55:35.662639,2018-12-08 10:24:28.250642
848,2018-12-07,294.0,"11,13,16,17,27,31,35",7,0.0,2018-11-10 09:55:36.833288,2018-12-08 10:24:29.083516
849,2018-12-07,294.0,"03,05,08,09,22,33,36",7,0.0,2018-11-10 09:55:38.006231,2018-12-08 10:24:29.915808
850,2018-12-07,294.0,"04,09,13,21,24,27,34",7,0.0,2018-11-10 09:55:39.345498,2018-12-08 10:24:30.751939
821,2018-12-10,1337.0,"02,07,11,14,20,27",6,0.0,2018-11-10 09:51:29.148728,2018-12-11 07:37:58.105291
851,2018-12-13,1338.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:09.284129,2018-12-13 22:52:49.521576
852,2018-12-13,1338.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:10.485834,2018-12-13 22:52:50.210942
853,2018-12-13,1338.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:11.689000,2018-12-13 22:52:51.074412
854,2018-12-13,1338.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:12.888567,2018-12-13 22:52:51.939821
855,2018-12-13,1338.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:14.100310,2018-12-13 22:52:52.799108
901,2018-12-14,295.0,"02,07,11,14,20,27,37",7,0.0,2018-12-15 00:00:35.019591,2018-12-15 00:01:25.586358
902,2018-12-14,295.0,"02,05,17,18,22,24,32",7,0.0,2018-12-15 00:00:36.223382,2018-12-15 00:01:26.274589
903,2018-12-14,295.0,"06,14,18,23,32,35,37",7,0.0,2018-12-15 00:00:37.432354,2018-12-15 00:01:27.130908
904,2018-12-14,295.0,"02,03,09,11,12,14,27",7,0.0,2018-12-15 00:00:38.631607,2018-12-15 00:01:27.990963
905,2018-12-14,295.0,"04,07,08,18,32,34,36",7,0.0,2018-12-15 00:00:40.204837,2018-12-15 00:01:28.850304
856,2018-12-17,1339.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:15.301805,2018-12-18 22:48:00.277260
857,2018-12-17,1339.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:16.500142,2018-12-18 22:48:00.986395
858,2018-12-17,1339.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:17.702204,2018-12-18 22:48:01.872695
859,2018-12-17,1339.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:18.900037,2018-12-18 22:48:02.759433
860,2018-12-17,1339.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:20.100593,2018-12-18 22:48:03.646271
861,2018-12-20,1340.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:21.300635,2018-12-21 07:33:53.822937
862,2018-12-20,1340.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:22.506325,2018-12-21 07:33:54.501758
863,2018-12-20,1340.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:23.705261,2018-12-21 07:33:55.357443
864,2018-12-20,1340.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:24.904299,2018-12-21 07:33:56.208648
865,2018-12-20,1340.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:26.108745,2018-12-21 07:33:57.058527
906,2018-12-21,296.0,"02,07,11,14,20,27,37",7,0.0,2018-12-15 00:00:41.406249,2018-12-24 18:10:36.058607
907,2018-12-21,296.0,"02,05,17,18,22,24,32",7,0.0,2018-12-15 00:00:42.621090,2018-12-24 18:10:36.728525
908,2018-12-21,296.0,"06,14,18,23,32,35,37",7,0.0,2018-12-15 00:00:43.824011,2018-12-24 18:10:37.562481
909,2018-12-21,296.0,"02,03,09,11,12,14,27",7,0.0,2018-12-15 00:00:45.024688,2018-12-24 18:10:38.397501
866,2018-12-24,1341.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:27.309715,2018-12-28 00:06:18.744608
867,2018-12-24,1341.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:28.515038,2018-12-28 00:06:19.427721
868,2018-12-24,1341.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:29.716423,2018-12-28 00:06:20.284578
869,2018-12-24,1341.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:30.968520,2018-12-28 00:06:21.139701
870,2018-12-24,1341.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:32.237427,2018-12-28 00:06:21.994393
871,2018-12-27,1342.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:33.506479,2018-12-28 00:06:32.455416
872,2018-12-27,1342.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:34.777306,2018-12-28 00:06:33.144553
873,2018-12-27,1342.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:36.228140,2018-12-28 00:06:34.005264
874,2018-12-27,1342.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:37.494785,2018-12-28 00:06:34.866335
875,2018-12-27,1342.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:38.764049,2018-12-28 00:06:35.727589
911,2018-12-28,297.0,"02,07,11,14,20,27,37",7,0.0,2018-12-15 00:00:47.421471,2018-12-29 17:49:33.225871
912,2018-12-28,297.0,"02,05,17,18,22,24,32",7,0.0,2018-12-15 00:00:48.625371,2018-12-29 17:49:33.916063
913,2018-12-28,297.0,"06,14,18,23,32,35,37",7,0.0,2018-12-15 00:00:50.198473,2018-12-29 17:49:34.779651
915,2018-12-28,297.0,"04,07,08,18,32,34,36",7,0.0,2018-12-15 00:00:52.599501,2018-12-29 17:49:36.510744
916,2019-01-04,298.0,"02,07,11,14,20,27,37",7,0.0,2018-12-15 00:00:53.798601,2019-01-04 20:50:33.206710
917,2019-01-04,298.0,"02,05,17,18,22,24,32",7,0.0,2018-12-15 00:00:54.999077,2019-01-04 20:50:33.949204
918,2019-01-04,298.0,"06,14,18,23,32,35,37",7,0.0,2018-12-15 00:00:56.197829,2019-01-04 20:50:34.883458
919,2019-01-04,298.0,"02,03,09,11,12,14,27",7,0.0,2018-12-15 00:00:57.399414,2019-01-04 20:50:35.810456
920,2019-01-04,298.0,"04,07,08,18,32,34,36",7,0.0,2018-12-15 00:00:58.599210,2019-01-04 20:50:36.751273
876,2019-01-07,1343.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:40.034920,2019-01-11 16:12:24.717450
877,2019-01-07,1343.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:41.672611,2019-01-11 16:12:26.574648
878,2019-01-07,1343.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:42.948219,2019-01-11 16:12:28.200135
921,2019-01-11,299.0,"02,07,11,14,20,27,37",7,0.0,2018-12-15 00:00:59.798518,2019-01-12 18:30:15.890281
922,2019-01-11,299.0,"02,05,17,18,22,24,32",7,0.0,2018-12-15 00:01:01.004988,2019-01-12 18:30:16.561195
923,2019-01-11,299.0,"06,14,18,23,32,35,37",7,0.0,2018-12-15 00:01:02.205259,2019-01-12 18:30:18.189147
924,2019-01-11,299.0,"02,03,09,11,12,14,27",7,0.0,2018-12-15 00:01:03.404129,2019-01-12 18:30:20.182424
925,2019-01-11,299.0,"04,07,08,18,32,34,36",7,0.0,2018-12-15 00:01:04.774072,2019-01-12 18:30:23.011095
910,2018-12-21,296.0,"04,07,08,18,32,34,36",7,0.0,2018-12-15 00:00:46.223857,2018-12-24 18:10:39.229584
914,2018-12-28,297.0,"02,03,09,11,12,14,27",7,0.0,2018-12-15 00:00:51.396871,2018-12-29 17:49:35.641602
879,2019-01-07,1343.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:44.219264,2019-01-11 16:12:29.858212
880,2019-01-07,1343.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:45.488688,2019-01-11 16:12:31.477129
881,2019-01-10,1344.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:46.762806,2019-01-11 16:12:43.711455
882,2019-01-10,1344.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:48.731357,2019-01-11 16:12:44.799403
883,2019-01-10,1344.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:50.420600,2019-01-11 16:12:46.327532
884,2019-01-10,1344.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:34:52.334130,2019-01-11 16:12:47.661511
885,2019-01-10,1344.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:34:54.091204,2019-01-11 16:12:48.930843
886,2019-01-14,1345.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:34:55.668187,2019-01-15 07:13:53.466172
887,2019-01-14,1345.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:34:57.103893,2019-01-15 07:13:54.136243
888,2019-01-14,1345.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:34:58.626534,2019-01-15 07:13:54.971873
889,2019-01-14,1345.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:35:00.070341,2019-01-15 07:13:55.808298
890,2019-01-14,1345.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:35:03.577236,2019-01-15 07:13:56.644898
891,2019-01-17,1346.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:35:05.101202,2019-01-17 22:02:26.372785
892,2019-01-17,1346.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:35:06.541964,2019-01-17 22:02:27.055581
893,2019-01-17,1346.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:35:08.064084,2019-01-17 22:02:27.909160
894,2019-01-17,1346.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:35:09.506103,2019-01-17 22:02:28.762849
895,2019-01-17,1346.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:35:10.916242,2019-01-17 22:02:29.615347
932,2019-01-25,301.0,"05,08,12,14,18,23,26",7,0.0,2019-01-18 21:27:55.660139,2019-01-26 15:31:30.049517
933,2019-01-25,301.0,"04,07,12,18,33,35,37",7,0.0,2019-01-18 21:27:56.832221,2019-01-26 15:31:30.893526
935,2019-01-25,301.0,"02,05,08,19,27,32,34",7,0.0,2019-01-18 21:27:59.208685,2019-01-26 15:31:32.571508
956,2019-01-28,1349.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:15.573682,2019-01-29 08:18:00.449420
957,2019-01-28,1349.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:16.759490,2019-01-29 08:18:01.137689
976,2019-02-11,1353.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:39.439032,2019-02-12 07:53:28.710165
977,2019-02-11,1353.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:40.623076,2019-02-12 07:53:29.561448
978,2019-02-11,1353.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:41.810630,2019-02-12 07:53:30.609749
979,2019-02-11,1353.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:42.993278,2019-02-12 07:53:31.826685
980,2019-02-11,1353.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:44.174341,2019-02-12 07:53:32.876630
981,2019-02-14,1354.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:45.364311,2019-02-14 21:18:12.617307
982,2019-02-14,1354.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:46.547186,2019-02-14 21:18:13.308288
983,2019-02-14,1354.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:47.733963,2019-02-14 21:18:14.170323
984,2019-02-14,1354.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:48.917074,2019-02-14 21:18:15.034629
985,2019-02-14,1354.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:50.103011,2019-02-14 21:18:15.895497
989,2019-02-18,1355.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:54.845508,2019-02-24 13:54:21.924865
990,2019-02-18,1355.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:56.029287,2019-02-24 13:54:22.974296
991,2019-02-21,1356.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:57.213628,2019-02-24 13:54:38.869916
992,2019-02-21,1356.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:58.400533,2019-02-24 13:54:39.751534
993,2019-02-21,1356.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:59.584606,2019-02-24 13:54:40.798904
926,2019-01-18,300.0,"02,03,07,11,14,20,27",7,0.0,2019-01-18 21:27:48.639305,2019-01-18 21:34:37.984328
927,2019-01-18,300.0,"05,08,12,14,18,23,26",7,0.0,2019-01-18 21:27:49.810615,2019-01-18 21:34:38.671129
928,2019-01-18,300.0,"04,07,12,18,33,35,37",7,5.0,2019-01-18 21:27:50.982338,2019-01-18 21:34:39.529855
929,2019-01-18,300.0,"10,13,19,21,26,33,35",7,0.0,2019-01-18 21:27:52.149655,2019-01-18 21:34:40.388745
930,2019-01-18,300.0,"02,05,08,19,27,32,34",7,0.0,2019-01-18 21:27:53.321708,2019-01-18 21:34:41.248809
896,2019-01-21,1347.0,"02,07,11,14,20,27",6,0.0,2018-12-13 08:35:12.438478,2019-01-21 22:54:53.345204
897,2019-01-21,1347.0,"02,03,04,10,27,41",6,0.0,2018-12-13 08:35:14.107230,2019-01-21 22:54:54.018658
898,2019-01-21,1347.0,"12,25,26,27,32,34",6,0.0,2018-12-13 08:35:15.616627,2019-01-21 22:54:54.870218
899,2019-01-21,1347.0,"07,14,16,22,28,34",6,0.0,2018-12-13 08:35:17.028030,2019-01-21 22:54:55.717272
900,2019-01-21,1347.0,"10,23,25,26,28,42",6,0.0,2018-12-13 08:35:18.548866,2019-01-21 22:54:56.561847
996,2019-02-25,,"02,07,11,14,20,27",6,,2019-01-23 07:01:03.136327,2019-01-23 07:01:03.136333
997,2019-02-25,,"03,17,21,23,29,36",6,,2019-01-23 07:01:04.324602,2019-01-23 07:01:04.324614
998,2019-02-25,,"03,05,18,34,38,42",6,,2019-01-23 07:01:05.510643,2019-01-23 07:01:05.510649
999,2019-02-25,,"07,18,22,28,33,37",6,,2019-01-23 07:01:06.694909,2019-01-23 07:01:06.694914
1000,2019-02-25,,"04,06,17,32,33,37",6,,2019-01-23 07:01:07.878281,2019-01-23 07:01:07.878290
953,2019-01-24,1348.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:12.024291,2019-01-25 07:53:32.849948
954,2019-01-24,1348.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:13.205890,2019-01-25 07:53:33.714703
955,2019-01-24,1348.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:14.391099,2019-01-25 07:53:34.576527
931,2019-01-25,301.0,"02,03,07,11,14,20,27",7,0.0,2019-01-18 21:27:54.490694,2019-01-26 15:31:29.380451
958,2019-01-28,1349.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:17.942357,2019-01-29 08:18:01.997782
959,2019-01-28,1349.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:19.127432,2019-01-29 08:18:02.862968
960,2019-01-28,1349.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:20.316256,2019-01-29 08:18:03.723748
961,2019-01-31,1350.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:21.499113,2019-01-31 21:51:06.371341
962,2019-01-31,1350.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:22.683805,2019-01-31 21:51:07.240665
963,2019-01-31,1350.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:23.867731,2019-01-31 21:51:08.321304
965,2019-01-31,1350.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:26.242992,2019-01-31 21:51:10.341155
966,2019-02-04,1351.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:27.425902,2019-02-09 21:53:23.096504
946,2019-02-15,304.0,"02,03,07,11,14,20,27",7,0.0,2019-01-18 21:28:12.193773,2019-02-16 00:14:56.228632
947,2019-02-15,304.0,"05,08,12,14,18,23,26",7,0.0,2019-01-18 21:28:13.382654,2019-02-16 00:14:56.918349
948,2019-02-15,304.0,"04,07,12,18,33,35,37",7,0.0,2019-01-18 21:28:14.570673,2019-02-16 00:14:57.778786
949,2019-02-15,304.0,"10,13,19,21,26,33,35",7,0.0,2019-01-18 21:28:15.752577,2019-02-16 00:14:58.639036
950,2019-02-15,304.0,"02,05,08,19,27,32,34",7,0.0,2019-01-18 21:28:17.108524,2019-02-16 00:14:59.499238
986,2019-02-18,1355.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:51.284713,2019-02-24 13:54:18.946600
987,2019-02-18,1355.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:52.472806,2019-02-24 13:54:19.828445
988,2019-02-18,1355.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:53.657894,2019-02-24 13:54:20.876209
994,2019-02-21,1356.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:01:00.768747,2019-02-24 13:54:41.770858
995,2019-02-21,1356.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:01:01.953329,2019-02-24 13:54:42.603550
951,2019-01-24,1348.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:09.656211,2019-01-25 07:53:31.293581
952,2019-01-24,1348.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:10.839947,2019-01-25 07:53:31.985869
934,2019-01-25,301.0,"10,13,19,21,26,33,35",7,0.0,2019-01-18 21:27:58.037040,2019-01-26 15:31:31.731781
964,2019-01-31,1350.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:25.055868,2019-01-31 21:51:09.348032
967,2019-02-04,1351.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:28.611508,2019-02-09 21:53:23.784606
968,2019-02-04,1351.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:29.796833,2019-02-09 21:53:24.647713
969,2019-02-04,1351.0,"07,18,22,28,33,37",6,5.0,2019-01-23 07:00:30.979964,2019-02-09 21:53:25.508340
970,2019-02-04,1351.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:32.163001,2019-02-09 21:53:26.367671
971,2019-02-07,1352.0,"02,07,11,14,20,27",6,0.0,2019-01-23 07:00:33.347851,2019-02-09 21:53:35.005835
972,2019-02-07,1352.0,"03,17,21,23,29,36",6,0.0,2019-01-23 07:00:34.530002,2019-02-09 21:53:35.690519
973,2019-02-07,1352.0,"03,05,18,34,38,42",6,0.0,2019-01-23 07:00:35.884039,2019-02-09 21:53:36.551177
974,2019-02-07,1352.0,"07,18,22,28,33,37",6,0.0,2019-01-23 07:00:37.068115,2019-02-09 21:53:37.403149
975,2019-02-07,1352.0,"04,06,17,32,33,37",6,0.0,2019-01-23 07:00:38.253811,2019-02-09 21:53:38.262303
936,2019-02-01,302.0,"02,03,07,11,14,20,27",7,0.0,2019-01-18 21:28:00.379224,2019-02-09 21:54:07.533636
937,2019-02-01,302.0,"05,08,12,14,18,23,26",7,0.0,2019-01-18 21:28:01.553476,2019-02-09 21:54:08.203005
938,2019-02-01,302.0,"04,07,12,18,33,35,37",7,0.0,2019-01-18 21:28:02.722464,2019-02-09 21:54:09.037509
939,2019-02-01,302.0,"10,13,19,21,26,33,35",7,0.0,2019-01-18 21:28:03.893220,2019-02-09 21:54:09.873698
940,2019-02-01,302.0,"02,05,08,19,27,32,34",7,5.0,2019-01-18 21:28:05.076875,2019-02-09 21:54:10.712002
941,2019-02-08,303.0,"02,03,07,11,14,20,27",7,0.0,2019-01-18 21:28:06.262337,2019-02-09 21:54:19.834732
942,2019-02-08,303.0,"05,08,12,14,18,23,26",7,0.0,2019-01-18 21:28:07.448186,2019-02-09 21:54:20.523215
943,2019-02-08,303.0,"04,07,12,18,33,35,37",7,0.0,2019-01-18 21:28:08.641532,2019-02-09 21:54:21.382149
944,2019-02-08,303.0,"10,13,19,21,26,33,35",7,0.0,2019-01-18 21:28:09.825798,2019-02-09 21:54:22.247076
945,2019-02-08,303.0,"02,05,08,19,27,32,34",7,0.0,2019-01-18 21:28:11.009135,2019-02-09 21:54:23.105421
1001,2019-02-22,305.0,"02,07,11,14,20,27,37",7,0.0,2019-02-24 13:53:05.726351,2019-02-24 13:55:04.335608
1002,2019-02-22,305.0,"02,08,15,23,26,28,34",7,0.0,2019-02-24 13:53:06.896894,2019-02-24 13:55:05.024315
1003,2019-02-22,305.0,"02,09,12,15,20,22,27",7,0.0,2019-02-24 13:53:08.064318,2019-02-24 13:55:05.888280
1004,2019-02-22,305.0,"03,12,16,26,33,35,36",7,0.0,2019-02-24 13:53:09.232981,2019-02-24 13:55:06.751092
1005,2019-02-22,305.0,"03,05,08,23,27,32,35",7,0.0,2019-02-24 13:53:10.398212,2019-02-24 13:55:07.611410
1006,2019-03-01,306.0,"02,07,11,14,20,27,37",7,0.0,2019-02-24 13:53:11.562229,2019-03-04 17:47:48.431062
1007,2019-03-01,306.0,"02,08,15,23,26,28,34",7,0.0,2019-02-24 13:53:12.731152,2019-03-04 17:47:49.096603
1008,2019-03-01,306.0,"02,09,12,15,20,22,27",7,0.0,2019-02-24 13:53:13.897481,2019-03-04 17:47:49.926816
1009,2019-03-01,306.0,"03,12,16,26,33,35,36",7,0.0,2019-02-24 13:53:15.073184,2019-03-04 17:47:50.755425
1010,2019-03-01,306.0,"03,05,08,23,27,32,35",7,0.0,2019-02-24 13:53:16.240837,2019-03-04 17:47:51.584913
1026,2019-02-28,1358.0,"02,07,11,14,20,27",6,0.0,2019-03-09 16:42:11.943240,2019-03-09 16:43:30.004171
1027,2019-02-28,1358.0,"13,17,25,27,34,41",6,0.0,2019-03-09 16:42:13.111049,2019-03-09 16:43:31.060036
1028,2019-02-28,1358.0,"06,09,13,22,26,29",6,0.0,2019-03-09 16:42:14.274227,2019-03-09 16:43:31.916486
1029,2019-02-28,1358.0,"15,22,29,31,38,42",6,0.0,2019-03-09 16:42:15.437727,2019-03-09 16:43:32.771501
1031,2019-03-04,1359.0,"02,07,11,14,20,27",6,0.0,2019-03-09 16:42:17.766935,2019-03-09 16:44:13.889979
1032,2019-03-04,1359.0,"13,17,25,27,34,41",6,0.0,2019-03-09 16:42:18.930489,2019-03-09 16:44:14.563152
1033,2019-03-04,1359.0,"06,09,13,22,26,29",6,0.0,2019-03-09 16:42:20.098694,2019-03-09 16:44:15.404224
1034,2019-03-04,1359.0,"15,22,29,31,38,42",6,0.0,2019-03-09 16:42:21.262079,2019-03-09 16:44:16.246341
